year,state,totalvotes,county_name,party,candidate,votes
2000,WISCONSIN,19947,CALUMET,OTHER,OTHER,908
2000,WISCONSIN,26173,CHIPPEWA,DEMOCRAT,AL GORE,12102
2000,WISCONSIN,26173,CHIPPEWA,REPUBLICAN,GEORGE W. BUSH,12835
2000,WISCONSIN,26173,CHIPPEWA,OTHER,OTHER,1236
2000,WISCONSIN,14149,CLARK,DEMOCRAT,AL GORE,5931
2000,WISCONSIN,14149,CLARK,REPUBLICAN,GEORGE W. BUSH,7461
2000,WISCONSIN,14149,CLARK,OTHER,OTHER,757
2000,WISCONSIN,25587,COLUMBIA,DEMOCRAT,AL GORE,12636
2000,WISCONSIN,25587,COLUMBIA,REPUBLICAN,GEORGE W. BUSH,11987
2000,WISCONSIN,25587,COLUMBIA,OTHER,OTHER,964
2000,WISCONSIN,7394,CRAWFORD,DEMOCRAT,AL GORE,4005
2000,WISCONSIN,7394,CRAWFORD,REPUBLICAN,GEORGE W. BUSH,3024
2000,WISCONSIN,7394,CRAWFORD,OTHER,OTHER,365
2000,WISCONSIN,232739,DANE,DEMOCRAT,AL GORE,142317
2000,WISCONSIN,232739,DANE,REPUBLICAN,GEORGE W. BUSH,75790
2000,WISCONSIN,232739,DANE,OTHER,OTHER,14632
2000,WISCONSIN,37701,DODGE,DEMOCRAT,AL GORE,14580
2000,WISCONSIN,37701,DODGE,REPUBLICAN,GEORGE W. BUSH,21684
2000,WISCONSIN,37701,DODGE,OTHER,OTHER,1437
2000,WISCONSIN,15220,DOOR,DEMOCRAT,AL GORE,6560
2000,WISCONSIN,15220,DOOR,REPUBLICAN,GEORGE W. BUSH,7810
2000,WISCONSIN,15220,DOOR,OTHER,OTHER,850
2000,WISCONSIN,21706,DOUGLAS,DEMOCRAT,AL GORE,13593
2000,WISCONSIN,21706,DOUGLAS,REPUBLICAN,GEORGE W. BUSH,6930
2000,WISCONSIN,21706,DOUGLAS,OTHER,OTHER,1183
2000,WISCONSIN,19330,DUNN,DEMOCRAT,AL GORE,9172
2000,WISCONSIN,19330,DUNN,REPUBLICAN,GEORGE W. BUSH,8911
2000,WISCONSIN,19330,DUNN,OTHER,OTHER,1247
2000,WISCONSIN,47875,EAU CLAIRE,DEMOCRAT,AL GORE,24078
2000,WISCONSIN,47875,EAU CLAIRE,REPUBLICAN,GEORGE W. BUSH,20921
2000,WISCONSIN,47875,EAU CLAIRE,OTHER,OTHER,2876
2000,WISCONSIN,2405,FLORENCE,DEMOCRAT,AL GORE,816
2000,WISCONSIN,2405,FLORENCE,REPUBLICAN,GEORGE W. BUSH,1528
2000,WISCONSIN,2405,FLORENCE,OTHER,OTHER,61
2000,WISCONSIN,46589,FOND DU LAC,DEMOCRAT,AL GORE,18181
2000,WISCONSIN,46589,FOND DU LAC,REPUBLICAN,GEORGE W. BUSH,26548
2000,WISCONSIN,46589,FOND DU LAC,OTHER,OTHER,1860
2000,WISCONSIN,4716,FOREST,DEMOCRAT,AL GORE,2158
2000,WISCONSIN,4716,FOREST,REPUBLICAN,GEORGE W. BUSH,2404
2000,WISCONSIN,4716,FOREST,OTHER,OTHER,154
2000,WISCONSIN,21956,GRANT,DEMOCRAT,AL GORE,10691
2000,WISCONSIN,21956,GRANT,REPUBLICAN,GEORGE W. BUSH,10240
2000,WISCONSIN,21956,GRANT,OTHER,OTHER,1025
2000,WISCONSIN,15276,GREEN,DEMOCRAT,AL GORE,7863
2000,WISCONSIN,15276,GREEN,REPUBLICAN,GEORGE W. BUSH,6790
2000,WISCONSIN,15276,GREEN,OTHER,OTHER,623
2000,WISCONSIN,9107,GREEN LAKE,DEMOCRAT,AL GORE,3301
2000,WISCONSIN,9107,GREEN LAKE,REPUBLICAN,GEORGE W. BUSH,5451
2000,WISCONSIN,9107,GREEN LAKE,OTHER,OTHER,355
2000,WISCONSIN,10541,IOWA,DEMOCRAT,AL GORE,5842
2000,WISCONSIN,10541,IOWA,REPUBLICAN,GEORGE W. BUSH,4221
2000,WISCONSIN,10541,IOWA,OTHER,OTHER,478
2000,WISCONSIN,3507,IRON,DEMOCRAT,AL GORE,1620
2000,WISCONSIN,3507,IRON,REPUBLICAN,GEORGE W. BUSH,1734
2000,WISCONSIN,3507,IRON,OTHER,OTHER,153
2000,WISCONSIN,8417,JACKSON,DEMOCRAT,AL GORE,4380
2000,WISCONSIN,8417,JACKSON,REPUBLICAN,GEORGE W. BUSH,3670
2000,WISCONSIN,8417,JACKSON,OTHER,OTHER,367
2000,WISCONSIN,36099,JEFFERSON,DEMOCRAT,AL GORE,15203
2000,WISCONSIN,36099,JEFFERSON,REPUBLICAN,GEORGE W. BUSH,19204
2000,WISCONSIN,36099,JEFFERSON,OTHER,OTHER,1692
2000,WISCONSIN,10218,JUNEAU,DEMOCRAT,AL GORE,4813
2000,WISCONSIN,10218,JUNEAU,REPUBLICAN,GEORGE W. BUSH,4910
2000,WISCONSIN,10218,JUNEAU,OTHER,OTHER,495
2000,WISCONSIN,63709,KENOSHA,DEMOCRAT,AL GORE,32429
2000,WISCONSIN,63709,KENOSHA,REPUBLICAN,GEORGE W. BUSH,28891
2000,WISCONSIN,63709,KENOSHA,OTHER,OTHER,2389
2000,WISCONSIN,10084,KEWAUNEE,DEMOCRAT,AL GORE,4670
2000,WISCONSIN,10084,KEWAUNEE,REPUBLICAN,GEORGE W. BUSH,4883
2000,WISCONSIN,10084,KEWAUNEE,OTHER,OTHER,531
2000,WISCONSIN,55559,LA CROSSE,DEMOCRAT,AL GORE,28455
2000,WISCONSIN,55559,LA CROSSE,REPUBLICAN,GEORGE W. BUSH,24327
2000,WISCONSIN,55559,LA CROSSE,OTHER,OTHER,2777
2000,WISCONSIN,7263,LAFAYETTE,DEMOCRAT,AL GORE,3710
2000,WISCONSIN,7263,LAFAYETTE,REPUBLICAN,GEORGE W. BUSH,3336
2000,WISCONSIN,7263,LAFAYETTE,OTHER,OTHER,217
2000,WISCONSIN,9721,LANGLADE,DEMOCRAT,AL GORE,4199
2000,WISCONSIN,9721,LANGLADE,REPUBLICAN,GEORGE W. BUSH,5125
2000,WISCONSIN,9721,LANGLADE,OTHER,OTHER,397
2000,WISCONSIN,14239,LINCOLN,DEMOCRAT,AL GORE,6664
2000,WISCONSIN,14239,LINCOLN,REPUBLICAN,GEORGE W. BUSH,6727
2000,WISCONSIN,14239,LINCOLN,OTHER,OTHER,848
2000,WISCONSIN,38824,MANITOWOC,DEMOCRAT,AL GORE,17667
2000,WISCONSIN,38824,MANITOWOC,REPUBLICAN,GEORGE W. BUSH,19358
2000,WISCONSIN,38824,MANITOWOC,OTHER,OTHER,1799
2000,WISCONSIN,58374,MARATHON,DEMOCRAT,AL GORE,26546
2000,WISCONSIN,58374,MARATHON,REPUBLICAN,GEORGE W. BUSH,28883
2000,WISCONSIN,58374,MARATHON,OTHER,OTHER,2945
2000,WISCONSIN,19921,MARINETTE,DEMOCRAT,AL GORE,8676
2000,WISCONSIN,19921,MARINETTE,REPUBLICAN,GEORGE W. BUSH,10535
2000,WISCONSIN,19921,MARINETTE,OTHER,OTHER,710
2000,WISCONSIN,7194,MARQUETTE,DEMOCRAT,AL GORE,3437
2000,WISCONSIN,7194,MARQUETTE,REPUBLICAN,GEORGE W. BUSH,3522
2000,WISCONSIN,7194,MARQUETTE,OTHER,OTHER,235
2000,WISCONSIN,1233,MENOMINEE,DEMOCRAT,AL GORE,949
2000,WISCONSIN,1233,MENOMINEE,REPUBLICAN,GEORGE W. BUSH,225
2000,WISCONSIN,1233,MENOMINEE,OTHER,OTHER,59
2000,WISCONSIN,433537,MILWAUKEE,DEMOCRAT,AL GORE,252329
2000,WISCONSIN,433537,MILWAUKEE,REPUBLICAN,GEORGE W. BUSH,163491
2000,WISCONSIN,433537,MILWAUKEE,OTHER,OTHER,17717
2000,WISCONSIN,16335,MONROE,DEMOCRAT,AL GORE,7460
2000,WISCONSIN,16335,MONROE,REPUBLICAN,GEORGE W. BUSH,8217
2000,WISCONSIN,16335,MONROE,OTHER,OTHER,658
2000,WISCONSIN,16596,OCONTO,DEMOCRAT,AL GORE,7260
2000,WISCONSIN,16596,OCONTO,REPUBLICAN,GEORGE W. BUSH,8706
2000,WISCONSIN,16596,OCONTO,OTHER,OTHER,630
2000,WISCONSIN,18891,ONEIDA,DEMOCRAT,AL GORE,8339
2000,WISCONSIN,18891,ONEIDA,REPUBLICAN,GEORGE W. BUSH,9512
2000,WISCONSIN,18891,ONEIDA,OTHER,OTHER,1040
2000,WISCONSIN,75742,OUTAGAMIE,DEMOCRAT,AL GORE,32735
2000,WISCONSIN,75742,OUTAGAMIE,REPUBLICAN,GEORGE W. BUSH,39460
2000,WISCONSIN,75742,OUTAGAMIE,OTHER,OTHER,3547
2000,WISCONSIN,47751,OZAUKEE,DEMOCRAT,AL GORE,15030
2000,WISCONSIN,47751,OZAUKEE,REPUBLICAN,GEORGE W. BUSH,31155
2000,WISCONSIN,47751,OZAUKEE,OTHER,OTHER,1566
2000,WISCONSIN,3664,PEPIN,DEMOCRAT,AL GORE,1854
2000,WISCONSIN,3664,PEPIN,REPUBLICAN,GEORGE W. BUSH,1631
2000,WISCONSIN,3664,PEPIN,OTHER,OTHER,179
2000,WISCONSIN,17962,PIERCE,DEMOCRAT,AL GORE,8559
2000,WISCONSIN,17962,PIERCE,REPUBLICAN,GEORGE W. BUSH,8169
2000,WISCONSIN,17962,PIERCE,OTHER,OTHER,1234
2000,WISCONSIN,19762,POLK,DEMOCRAT,AL GORE,8961
2000,WISCONSIN,19762,POLK,REPUBLICAN,GEORGE W. BUSH,9557
2000,WISCONSIN,19762,POLK,OTHER,OTHER,1244
2000,WISCONSIN,33760,PORTAGE,DEMOCRAT,AL GORE,17942
2000,WISCONSIN,33760,PORTAGE,REPUBLICAN,GEORGE W. BUSH,13214
2000,WISCONSIN,33760,PORTAGE,OTHER,OTHER,2604
2000,WISCONSIN,7930,PRICE,DEMOCRAT,AL GORE,3413
2000,WISCONSIN,7930,PRICE,REPUBLICAN,GEORGE W. BUSH,4136
2000,WISCONSIN,7930,PRICE,OTHER,OTHER,381
2000,WISCONSIN,88865,RACINE,DEMOCRAT,AL GORE,41563
2000,WISCONSIN,88865,RACINE,REPUBLICAN,GEORGE W. BUSH,44014
2000,WISCONSIN,88865,RACINE,OTHER,OTHER,3288
2000,WISCONSIN,8293,RICHLAND,DEMOCRAT,AL GORE,3837
2000,WISCONSIN,8293,RICHLAND,REPUBLICAN,GEORGE W. BUSH,3994
2000,WISCONSIN,8293,RICHLAND,OTHER,OTHER,462
2000,WISCONSIN,70404,ROCK,DEMOCRAT,AL GORE,40472
2000,WISCONSIN,70404,ROCK,REPUBLICAN,GEORGE W. BUSH,27467
2000,WISCONSIN,70404,ROCK,OTHER,OTHER,2465
2000,WISCONSIN,7366,RUSK,DEMOCRAT,AL GORE,3161
2000,WISCONSIN,7366,RUSK,REPUBLICAN,GEORGE W. BUSH,3758
2000,WISCONSIN,7366,RUSK,OTHER,OTHER,447
2000,WISCONSIN,29954,ST. CROIX,DEMOCRAT,AL GORE,13077
2000,WISCONSIN,29954,ST. CROIX,REPUBLICAN,GEORGE W. BUSH,15240
2000,WISCONSIN,29954,ST. CROIX,OTHER,OTHER,1637
2000,WISCONSIN,25653,SAUK,DEMOCRAT,AL GORE,13035
2000,WISCONSIN,25653,SAUK,REPUBLICAN,GEORGE W. BUSH,11586
2000,WISCONSIN,25653,SAUK,OTHER,OTHER,1032
2000,WISCONSIN,7767,SAWYER,DEMOCRAT,AL GORE,3333
2000,WISCONSIN,7767,SAWYER,REPUBLICAN,GEORGE W. BUSH,3972
2000,WISCONSIN,7767,SAWYER,OTHER,OTHER,462
2000,WISCONSIN,17603,SHAWANO,DEMOCRAT,AL GORE,7335
2000,WISCONSIN,17603,SHAWANO,REPUBLICAN,GEORGE W. BUSH,9548
2000,WISCONSIN,17603,SHAWANO,OTHER,OTHER,720
2000,WISCONSIN,55201,SHEBOYGAN,DEMOCRAT,AL GORE,23569
2000,WISCONSIN,55201,SHEBOYGAN,REPUBLICAN,GEORGE W. BUSH,29648
2000,WISCONSIN,55201,SHEBOYGAN,OTHER,OTHER,1984
2000,WISCONSIN,8992,TAYLOR,DEMOCRAT,AL GORE,3254
2000,WISCONSIN,8992,TAYLOR,REPUBLICAN,GEORGE W. BUSH,5278
2000,WISCONSIN,8992,TAYLOR,OTHER,OTHER,460
2000,WISCONSIN,12168,TREMPEALEAU,DEMOCRAT,AL GORE,6678
2000,WISCONSIN,12168,TREMPEALEAU,REPUBLICAN,GEORGE W. BUSH,5002
2000,WISCONSIN,12168,TREMPEALEAU,OTHER,OTHER,488
2000,WISCONSIN,13044,VERNON,DEMOCRAT,AL GORE,6577
2000,WISCONSIN,13044,VERNON,REPUBLICAN,GEORGE W. BUSH,5684
2000,WISCONSIN,13044,VERNON,OTHER,OTHER,783
2000,WISCONSIN,12322,VILAS,DEMOCRAT,AL GORE,4706
2000,WISCONSIN,12322,VILAS,REPUBLICAN,GEORGE W. BUSH,6958
2000,WISCONSIN,12322,VILAS,OTHER,OTHER,658
2000,WISCONSIN,40458,WALWORTH,DEMOCRAT,AL GORE,15492
2000,WISCONSIN,40458,WALWORTH,REPUBLICAN,GEORGE W. BUSH,22982
2000,WISCONSIN,40458,WALWORTH,OTHER,OTHER,1984
2000,WISCONSIN,8045,WASHBURN,DEMOCRAT,AL GORE,3695
2000,WISCONSIN,8045,WASHBURN,REPUBLICAN,GEORGE W. BUSH,3912
2000,WISCONSIN,8045,WASHBURN,OTHER,OTHER,438
2000,WISCONSIN,61412,WASHINGTON,DEMOCRAT,AL GORE,18115
2000,WISCONSIN,61412,WASHINGTON,REPUBLICAN,GEORGE W. BUSH,41162
2000,WISCONSIN,61412,WASHINGTON,OTHER,OTHER,2135
2000,WISCONSIN,203734,WAUKESHA,DEMOCRAT,AL GORE,64319
2000,WISCONSIN,203734,WAUKESHA,REPUBLICAN,GEORGE W. BUSH,133105
2000,WISCONSIN,203734,WAUKESHA,OTHER,OTHER,6310
2000,WISCONSIN,22804,WAUPACA,DEMOCRAT,AL GORE,8787
2000,WISCONSIN,22804,WAUPACA,REPUBLICAN,GEORGE W. BUSH,12980
2000,WISCONSIN,22804,WAUPACA,OTHER,OTHER,1037
2000,WISCONSIN,10248,WAUSHARA,DEMOCRAT,AL GORE,4239
2000,WISCONSIN,10248,WAUSHARA,REPUBLICAN,GEORGE W. BUSH,5571
2000,WISCONSIN,10248,WAUSHARA,OTHER,OTHER,438
2000,WISCONSIN,76080,WINNEBAGO,DEMOCRAT,AL GORE,33983
2000,WISCONSIN,76080,WINNEBAGO,REPUBLICAN,GEORGE W. BUSH,38330
2000,WISCONSIN,76080,WINNEBAGO,OTHER,OTHER,3767
2000,WISCONSIN,35761,WOOD,DEMOCRAT,AL GORE,15936
2000,WISCONSIN,35761,WOOD,REPUBLICAN,GEORGE W. BUSH,17803
2000,WISCONSIN,35761,WOOD,OTHER,OTHER,2022
2000,WYOMING,14151,ALBANY,DEMOCRAT,AL GORE,5069
2000,WYOMING,14151,ALBANY,REPUBLICAN,GEORGE W. BUSH,7814
2000,WYOMING,14151,ALBANY,OTHER,OTHER,1268
2000,WYOMING,4918,BIG HORN,DEMOCRAT,AL GORE,1004
2000,WYOMING,4918,BIG HORN,REPUBLICAN,GEORGE W. BUSH,3720
2000,WYOMING,4918,BIG HORN,OTHER,OTHER,194
2000,WYOMING,12540,CAMPBELL,DEMOCRAT,AL GORE,1967
2000,WYOMING,12540,CAMPBELL,REPUBLICAN,GEORGE W. BUSH,10203
2000,WYOMING,12540,CAMPBELL,OTHER,OTHER,370
2000,WYOMING,6968,CARBON,DEMOCRAT,AL GORE,2206
2000,WYOMING,6968,CARBON,REPUBLICAN,GEORGE W. BUSH,4498
2000,WYOMING,6968,CARBON,OTHER,OTHER,264
2000,WYOMING,5175,CONVERSE,DEMOCRAT,AL GORE,1076
2000,WYOMING,5175,CONVERSE,REPUBLICAN,GEORGE W. BUSH,3919
2000,WYOMING,5175,CONVERSE,OTHER,OTHER,180
2000,WYOMING,2738,CROOK,DEMOCRAT,AL GORE,361
2000,WYOMING,2738,CROOK,REPUBLICAN,GEORGE W. BUSH,2289
2000,WYOMING,2738,CROOK,OTHER,OTHER,88
2000,WYOMING,15444,FREMONT,DEMOCRAT,AL GORE,4172
2000,WYOMING,15444,FREMONT,REPUBLICAN,GEORGE W. BUSH,10560
2000,WYOMING,15444,FREMONT,OTHER,OTHER,712
2000,WYOMING,5520,GOSHEN,DEMOCRAT,AL GORE,1439
2000,WYOMING,5520,GOSHEN,REPUBLICAN,GEORGE W. BUSH,3922
2000,WYOMING,5520,GOSHEN,OTHER,OTHER,159
2000,WYOMING,2352,HOT SPRINGS,DEMOCRAT,AL GORE,544
2000,WYOMING,2352,HOT SPRINGS,REPUBLICAN,GEORGE W. BUSH,1733
2000,WYOMING,2352,HOT SPRINGS,OTHER,OTHER,75
2000,WYOMING,3550,JOHNSON,DEMOCRAT,AL GORE,555
2000,WYOMING,3550,JOHNSON,REPUBLICAN,GEORGE W. BUSH,2886
2000,WYOMING,3550,JOHNSON,OTHER,OTHER,109
2000,WYOMING,35323,LARAMIE,DEMOCRAT,AL GORE,12162
2000,WYOMING,35323,LARAMIE,REPUBLICAN,GEORGE W. BUSH,21797
2000,WYOMING,35323,LARAMIE,OTHER,OTHER,1364
2000,WYOMING,6845,LINCOLN,DEMOCRAT,AL GORE,1184
2000,WYOMING,6845,LINCOLN,REPUBLICAN,GEORGE W. BUSH,5415
2000,WYOMING,6845,LINCOLN,OTHER,OTHER,246
2000,WYOMING,28388,NATRONA,DEMOCRAT,AL GORE,8646
2000,WYOMING,28388,NATRONA,REPUBLICAN,GEORGE W. BUSH,18439
2000,WYOMING,28388,NATRONA,OTHER,OTHER,1303
2000,WYOMING,1127,NIOBRARA,DEMOCRAT,AL GORE,190
2000,WYOMING,1127,NIOBRARA,REPUBLICAN,GEORGE W. BUSH,888
2000,WYOMING,1127,NIOBRARA,OTHER,OTHER,49
2000,WYOMING,12836,PARK,DEMOCRAT,AL GORE,2424
2000,WYOMING,12836,PARK,REPUBLICAN,GEORGE W. BUSH,9884
2000,WYOMING,12836,PARK,OTHER,OTHER,528
2000,WYOMING,4373,PLATTE,DEMOCRAT,AL GORE,1249
2000,WYOMING,4373,PLATTE,REPUBLICAN,GEORGE W. BUSH,2925
2000,WYOMING,4373,PLATTE,OTHER,OTHER,199
2000,WYOMING,12236,SHERIDAN,DEMOCRAT,AL GORE,3330
2000,WYOMING,12236,SHERIDAN,REPUBLICAN,GEORGE W. BUSH,8424
2000,WYOMING,12236,SHERIDAN,OTHER,OTHER,482
2000,WYOMING,3216,SUBLETTE,DEMOCRAT,AL GORE,458
2000,WYOMING,3216,SUBLETTE,REPUBLICAN,GEORGE W. BUSH,2624
2000,WYOMING,3216,SUBLETTE,OTHER,OTHER,134
2000,WYOMING,15691,SWEETWATER,DEMOCRAT,AL GORE,5521
2000,WYOMING,15691,SWEETWATER,REPUBLICAN,GEORGE W. BUSH,9425
2000,WYOMING,15691,SWEETWATER,OTHER,OTHER,745
2000,WYOMING,10431,TETON,DEMOCRAT,AL GORE,4019
2000,WYOMING,10431,TETON,REPUBLICAN,GEORGE W. BUSH,5454
2000,WYOMING,10431,TETON,OTHER,OTHER,958
2000,WYOMING,7418,UINTA,DEMOCRAT,AL GORE,1650
2000,WYOMING,7418,UINTA,REPUBLICAN,GEORGE W. BUSH,5469
2000,WYOMING,7418,UINTA,OTHER,OTHER,299
2000,WYOMING,4051,WASHAKIE,DEMOCRAT,AL GORE,806
2000,WYOMING,4051,WASHAKIE,REPUBLICAN,GEORGE W. BUSH,3138
2000,WYOMING,4051,WASHAKIE,OTHER,OTHER,107
